SiO2,Al2O3,Fe2O3,CaO,MgO,Na2O,K2O,TiO2,SO3,Si,Al,Fe,Ca,Mg,Na,K,Ti,TS,GSAsh,GSAsh_Dry,Standard_Ash,MnO,Ash_Deformation,Ash_Softening,Ash_Fluid
30.4,15.3,42.4,1.53,0.498,0.23,0.637,0.619,2.5,11800.0,6700.0,24500.0,903.0,248.0,141.0,439.0,306.0,1.01,8.2,8.28,7.92,0.022,2070.0,2110.0,2160.0
38.3,23.3,27.3,2.11,0.614,0.149,1.65,0.853,2.23,7640.0,5250.0,8150.0,644.0,158.0,46.9,585.0,218.0,0.904,4.2,4.27,4.83,0.02,2080.0,2180.0,2270.0
50.2,27.0,6.62,0.629,1.61,0.599,4.26,1.1,1.06,48900.0,27800.0,6700.0,704.0,2060.0,851.0,7700.0,1370.0,0.428,19.9,20.0,18.78,0.0131,2672.0,2736.0,2752.0
36.4,24.2,26.2,2.38,0.581,0.338,1.66,1.18,1.92,13500.0,10200.0,14500.0,1350.0,278.0,199.0,1100.0,561.0,0.78,7.83,7.95,9.2,0.019,2055.0,2155.0,2255.0
38.3,20.9,31.5,2.06,0.448,0.311,1.3,1.03,2.33,22200.0,13700.0,27300.0,1820.0,335.0,285.0,1340.0,764.0,0.969,11.9,12.4,11.48,0.013,2071.0,2326.0,2430.0
43.7,30.4,4.83,4.94,0.913,0.743,1.57,1.35,2.75,28900.0,22700.0,4780.0,4990.0,777.0,777.0,1850.0,1140.0,1.12,13.9,14.1,13.2,0.016,2660.0,2750.0,2800.0
38.3,18.7,31.5,1.75,1.1,0.54,3.21,0.836,2.98,15000.0,8300.0,18500.0,1050.0,554.0,336.0,2240.0,419.0,1.2,8.3,8.39,7.7,0.027,1980.0,2070.0,2150.0
47.1,31.9,8.47,1.47,0.83,0.257,2.33,1.09,1.6,38700.0,29700.0,10400.0,1840.0,878.0,334.0,3410.0,1140.0,0.657,17.1,17.6,5.17,0.0073,2780.0,2800.0,2800.0
51.6,26.7,4.0,3.1,0.83,0.864,0.45,2.4,4.3,7900.0,4630.0,917.0,725.0,164.0,210.0,123.0,470.0,1.76,3.2,3.28,3.4,0.0059,2655.0,2760.0,2800.0
38.9,22.9,18.2,4.51,0.896,0.27,1.17,0.87,3.65,6500.0,4320.0,4530.0,1150.0,193.0,71.4,346.0,186.0,1.49,3.5,3.57,3.42,0.021,2060.0,2140.0,2240.0
26.0,14.8,41.3,1.2,0.664,0.338,1.4,0.86,2.1,13100.0,8470.0,31200.0,927.0,433.0,270.0,1260.0,556.0,0.849,10.7,10.8,11.2,0.017,2095.0,2205.0,2315.0
51.3,33.6,5.86,0.602,1.43,0.041,3.64,0.886,0.95,49800.0,36900.0,8520.0,893.0,1790.0,63.0,6290.0,1100.0,0.383,20.6,20.8,20.15,0.0141,2800.0,2800.0,2800.0
55.0,24.4,5.72,2.24,1.13,0.297,1.68,1.84,2.75,41800.0,21000.0,6510.0,2600.0,1110.0,358.0,2280.0,1790.0,1.11,16.1,16.3,13.99,0.022,2600.0,2680.0,2750.0
42.8,23.1,20.9,1.3,0.481,0.297,1.5,1.3,1.6,17600.0,10800.0,12900.0,817.0,255.0,194.0,1100.0,685.0,0.648,8.7,8.81,9.4,0.0089,2195.0,2305.0,2425.0
16.5,12.5,62.3,1.54,0.398,0.126,0.889,0.435,1.63,7660.0,6530.0,43200.0,1090.0,238.0,92.2,733.0,258.0,0.664,9.7,9.91,31.9,0.014,2800.0,2800.0,2800.0
47.4,29.8,13.4,1.3,0.581,1.07,1.4,1.6,3.0,15700.0,11200.0,6640.0,657.0,248.0,560.0,825.0,678.0,1.25,6.8,7.08,6.6,0.01,2520.0,2580.0,2680.0
48.4,31.6,6.78,0.518,1.43,0.432,3.21,1.59,0.8,105000.0,77600.0,22000.0,1720.0,4000.0,1490.0,12400.0,4420.0,0.326,45.7,46.5,43.3,0.0095,2910.0,2910.0,2910.0
27.2,15.5,49.8,1.57,0.332,0.135,0.829,0.736,2.53,15200.0,9800.0,41600.0,1340.0,239.0,120.0,825.0,526.0,1.02,11.8,12.0,8.77,0.0094,1980.0,2000.0,2090.0
53.3,25.9,7.29,0.868,1.54,0.473,3.26,1.22,1.65,36000.0,19800.0,7380.0,898.0,1350.0,507.0,3920.0,1060.0,0.678,14.1,14.5,13.29,0.17,2580.0,2690.0,2780.0
36.0,22.3,22.3,3.25,2.49,0.162,3.11,0.903,4.35,5620.0,3950.0,5220.0,776.0,502.0,40.1,866.0,181.0,1.76,3.3,3.34,3.41,0.025,2070.0,2170.0,2310.0
49.4,34.2,2.0,1.8,0.896,1.07,1.8,0.9,3.8,8900.0,6970.0,539.0,495.0,208.0,304.0,577.0,207.0,1.58,3.7,3.85,11.35,0.0098,2800.0,2800.0,2800.0
45.2,24.2,15.7,2.41,0.88,0.392,2.32,1.44,3.5,10200.0,6210.0,5330.0,834.0,257.0,141.0,936.0,417.0,1.41,4.8,4.85,4.7,0.026,2210.0,2320.0,2410.0
45.6,24.8,12.7,5.14,1.64,0.473,4.09,0.702,3.98,85200.0,52400.0,35600.0,14700.0,3960.0,1400.0,13600.0,1680.0,1.66,38.4,40.0,28.0,0.027,2030.0,2080.0,2150.0
28.7,19.4,41.7,2.34,0.447,0.151,0.948,0.635,2.79,13400.0,10700.0,37600.0,1340.0,237.0,110.0,674.0,378.0,1.15,10.9,11.2,10.73,0.011,2199.0,2291.0,2411.0
51.2,25.3,7.71,0.96,2.32,0.999,5.5,1.24,0.97,102000.0,56900.0,22900.0,2910.0,5950.0,3140.0,19400.0,3150.0,0.4,41.2,42.5,20.98,0.079,2300.0,2410.0,2720.0
59.2,27.7,1.9,0.66,0.83,0.23,2.9,1.5,0.5,64000.0,33900.0,3070.0,1090.0,1160.0,393.0,5580.0,2080.0,0.207,22.4,23.1,21.7,0.0083,2800.0,2800.0,2800.0
51.3,20.2,19.7,0.644,1.18,0.405,2.42,0.836,1.48,69900.0,31200.0,40200.0,1340.0,2070.0,875.0,5860.0,1460.0,0.601,28.6,29.2,27.2,0.16,2130.0,2220.0,2490.0
45.9,33.0,12.8,0.742,1.08,0.0675,1.54,1.27,1.08,56000.0,45500.0,23400.0,1380.0,1700.0,130.0,3340.0,1990.0,0.435,25.8,26.1,24.6,0.0115,2660.0,2700.0,2790.0
50.5,29.0,11.4,0.83,0.797,0.135,2.46,1.52,1.34,29000.0,18900.0,9800.0,728.0,590.0,123.0,2520.0,1120.0,0.558,11.8,12.3,11.0,0.0073,2542.0,2725.0,2777.0
51.3,29.6,4.18,2.02,0.896,0.54,2.63,1.64,1.43,51200.0,33500.0,6250.0,3080.0,1150.0,855.0,4680.0,2090.0,0.575,21.2,21.4,20.3,0.011,2800.0,2800.0,2800.0
43.5,24.8,21.8,1.05,0.598,0.176,2.32,1.32,1.18,11200.0,7240.0,8420.0,415.0,199.0,71.8,1070.0,437.0,0.472,5.5,5.52,6.18,0.01,2200.0,2410.0,2560.0
54.8,29.5,3.45,1.51,1.03,0.513,2.42,1.44,0.9,95200.0,58000.0,8960.0,4020.0,2310.0,1410.0,7480.0,3200.0,0.366,36.6,37.2,32.2,0.01,2910.0,2910.0,2910.0
42.3,32.3,19.5,0.52,0.531,0.176,2.35,0.98,0.71,25800.0,22300.0,17800.0,485.0,418.0,170.0,2550.0,765.0,0.294,12.6,13.1,13.0,0.0039,2560.0,2650.0,2750.0
50.5,34.7,3.33,0.77,0.73,0.203,2.33,1.47,0.9,14000.0,10900.0,1380.0,326.0,261.0,88.9,1150.0,520.0,0.362,5.9,5.93,5.41,0.092,2800.0,2800.0,2800.0
48.0,22.0,14.0,2.5,0.747,0.243,1.8,1.3,4.4,24800.0,12900.0,10800.0,1970.0,497.0,199.0,1650.0,858.0,1.83,10.6,11.0,9.9,0.289,2470.0,2520.0,2580.0
29.0,15.0,20.0,5.6,0.797,0.473,1.5,0.6,3.9,11700.0,6860.0,12100.0,3460.0,415.0,303.0,1080.0,310.0,1.63,8.3,8.65,8.1,0.0479,2035.0,2145.0,2260.0
52.6,33.1,4.72,0.518,0.73,0.419,2.87,1.91,1.13,31700.0,22600.0,4260.0,477.0,568.0,400.0,3080.0,1470.0,0.457,12.7,12.9,13.02,0.005,2520.0,2660.0,2710.0
20.8,11.3,26.2,19.2,0.448,0.113,0.998,0.401,7.1,16600.0,10200.0,31300.0,23500.0,462.0,144.0,1420.0,411.0,2.95,16.5,17.1,15.2,0.101,2055.0,2145.0,2265.0
32.7,17.8,41.5,1.58,0.598,0.392,1.36,0.853,2.3,9480.0,5830.0,18000.0,701.0,223.0,180.0,701.0,316.0,0.952,6.0,6.21,6.0,0.016,1850.0,1970.0,2060.0
50.9,29.5,9.87,0.812,0.93,0.648,3.37,1.22,0.775,27000.0,17700.0,7840.0,659.0,636.0,546.0,3180.0,830.0,0.32,11.0,11.4,9.48,0.0074,2560.0,2640.0,2750.0
42.9,25.3,19.8,1.18,1.08,0.23,4.22,1.17,2.08,36900.0,24600.0,25500.0,1550.0,1200.0,314.0,6470.0,1290.0,0.841,18.2,18.4,17.3,0.0084,2150.0,2290.0,2370.0
36.6,29.8,24.5,1.25,0.365,0.116,0.62,1.34,2.01,16000.0,14800.0,16100.0,837.0,206.0,80.7,484.0,752.0,0.829,9.1,9.38,8.9,0.0079,2510.0,2620.0,2710.0
30.4,20.0,31.9,3.08,0.797,0.621,2.4,0.819,4.75,7660.0,5720.0,12000.0,1190.0,259.0,248.0,1080.0,264.0,1.93,5.3,5.4,5.18,0.016,2010.0,2160.0,2240.0
36.4,20.2,27.0,4.3,1.08,0.554,0.673,1.09,2.93,15800.0,9920.0,17500.0,2850.0,603.0,380.0,519.0,603.0,1.18,9.2,9.27,8.65,0.013,1970.0,2150.0,2250.0
38.3,19.5,10.6,11.0,1.56,0.311,1.59,0.669,8.28,11400.0,6570.0,4720.0,4990.0,600.0,147.0,843.0,255.0,3.35,6.3,6.38,5.64,0.069,2260.0,2380.0,2490.0
53.5,31.0,6.39,0.77,0.88,0.23,2.67,1.2,1.23,29700.0,19500.0,5320.0,654.0,631.0,202.0,2640.0,857.0,0.494,11.8,11.9,10.3,0.026,2910.0,2910.0,2910.0
52.4,21.7,14.1,0.91,0.896,0.432,3.52,0.92,1.73,102000.0,47900.0,41100.0,2710.0,2250.0,1330.0,12200.0,2290.0,0.719,40.0,41.7,32.4,0.024,2250.0,2300.0,2340.0
25.9,7.84,26.0,14.6,0.467,0.866,1.12,0.571,16.3,17500.0,5620.0,22600.0,13400.0,401.0,870.0,1390.0,484.0,6.76,12.9,13.4,11.66,0.0381,2040.0,2133.0,2206.0
28.2,13.7,12.5,15.2,4.65,0.473,0.385,0.736,17.7,15600.0,8600.0,10400.0,12800.0,3320.0,414.0,379.0,521.0,8.22,10.2,11.8,9.44,0.13,2060.0,2140.0,2180.0
41.3,24.4,25.3,0.574,0.697,0.351,2.24,1.42,0.925,33400.0,22300.0,30600.0,709.0,726.0,449.0,3210.0,1470.0,0.374,17.1,17.3,15.22,0.006,2160.0,2460.0,2630.0
55.3,22.8,4.9,1.2,0.946,0.446,2.7,1.6,1.6,19700.0,9190.0,2610.0,653.0,434.0,251.0,1710.0,729.0,0.65,7.5,7.62,6.3,0.013,2705.0,2795.0,2800.0
53.0,24.8,6.2,2.8,1.36,0.351,2.7,1.3,3.5,34700.0,18400.0,6070.0,2800.0,1150.0,364.0,3150.0,1090.0,1.41,13.9,14.0,15.4,0.023,2505.0,2625.0,2730.0
52.6,23.8,9.7,0.92,1.11,0.392,3.0,1.1,1.4,23500.0,12000.0,6480.0,628.0,640.0,277.0,2390.0,629.0,0.563,9.5,9.56,11.5,0.15,2515.0,2605.0,2715.0
40.4,16.6,33.7,1.2,0.564,0.189,1.74,1.15,1.63,50000.0,23200.0,62400.0,2270.0,899.0,370.0,3830.0,1820.0,0.661,26.0,26.4,25.21,0.035,1970.0,2120.0,2160.0
55.2,25.0,11.7,0.882,0.349,0.419,1.56,1.51,1.2,22100.0,11300.0,7010.0,539.0,180.0,265.0,1110.0,770.0,0.489,8.4,8.55,8.47,0.0041,2580.0,2720.0,2780.0
53.7,24.4,9.27,1.65,1.66,0.5,4.06,1.07,2.0,89900.0,46200.0,23200.0,4230.0,3580.0,1330.0,12100.0,2290.0,0.81,35.4,35.8,26.6,0.025,2100.0,2150.0,2200.0
54.6,28.0,6.4,0.4,0.996,0.851,2.3,1.4,1.5,43900.0,25500.0,7690.0,491.0,1030.0,1080.0,3290.0,1440.0,0.625,16.5,17.2,15.7,0.012,2800.0,2800.0,2800.0
55.6,31.9,2.57,1.43,0.614,0.378,1.33,2.37,1.73,19700.0,12800.0,1370.0,774.0,281.0,212.0,842.0,1080.0,0.698,7.5,7.59,7.55,0.0061,2800.0,2800.0,2800.0
49.0,27.2,13.9,0.686,1.06,0.419,2.79,1.45,1.13,14400.0,9030.0,6090.0,307.0,401.0,194.0,1460.0,546.0,0.455,6.2,6.27,12.59,0.0073,1920.0,1960.0,2140.0
47.1,28.9,10.3,1.85,0.83,0.203,2.01,1.67,1.65,20400.0,14200.0,6700.0,1220.0,463.0,139.0,1550.0,926.0,0.672,9.1,9.26,8.57,0.0047,2510.0,2620.0,2700.0
53.9,28.8,4.0,1.66,0.662,0.208,1.86,1.49,2.11,20400.0,11300.0,2100.0,716.0,308.0,119.0,1310.0,790.0,0.861,7.68,7.8,7.02,0.00447,2800.0,2800.0,2800.0
48.4,41.2,4.1,0.448,0.448,0.122,1.97,2.53,0.7,54600.0,52600.0,6940.0,773.0,653.0,218.0,3960.0,3650.0,0.292,23.2,24.2,22.59,0.002,2800.0,2800.0,2800.0
40.7,18.3,29.7,1.19,1.41,0.324,3.37,0.686,2.33,29200.0,14800.0,31900.0,1300.0,1300.0,368.0,4290.0,629.0,0.944,15.1,15.3,18.1,0.023,1980.0,2100.0,2220.0
46.4,26.3,9.8,1.3,0.697,1.28,3.3,1.4,1.9,10200.0,6520.0,3210.0,435.0,197.0,445.0,1290.0,392.0,0.792,4.5,4.69,3.0,0.0069,2405.0,2490.0,2575.0
55.0,32.0,6.3,0.46,0.579,0.809,2.1,1.8,0.87,19800.0,13000.0,3400.0,253.0,269.0,462.0,1350.0,830.0,0.363,7.4,7.71,7.3,0.00826,2910.0,2910.0,2910.0
48.4,32.8,8.09,0.896,0.332,0.149,0.589,2.16,1.27,12700.0,9760.0,3190.0,360.0,113.0,61.9,276.0,726.0,0.513,5.6,5.63,5.9,0.0042,2420.0,2510.0,2620.0
53.9,33.9,2.2,0.56,0.93,0.243,3.56,2.12,0.475,40800.0,29000.0,2490.0,647.0,906.0,291.0,4790.0,2050.0,0.193,15.9,16.2,15.05,0.0098,2800.0,2800.0,2800.0
42.1,29.1,14.3,1.97,0.979,0.945,2.39,1.12,1.8,10500.0,8240.0,5340.0,753.0,315.0,374.0,1060.0,358.0,0.726,5.3,5.34,4.4,0.0083,2520.0,2610.0,2710.0
33.0,17.0,21.0,4.0,0.481,0.257,0.82,0.43,2.2,20100.0,11700.0,19100.0,3720.0,378.0,247.0,888.0,335.0,0.917,12.5,13.0,11.4,0.045,1955.0,2060.0,2115.0
39.0,26.9,19.7,2.39,0.996,0.392,2.46,1.07,2.5,28700.0,22400.0,21700.0,2690.0,945.0,457.0,3230.0,1010.0,1.02,15.4,15.8,14.7,0.013,2050.0,2160.0,2260.0
56.4,22.3,9.01,1.67,1.51,0.662,3.22,1.09,1.95,49400.0,22100.0,11800.0,2230.0,1710.0,919.0,5030.0,1220.0,0.791,18.5,18.8,17.6,0.018,2370.0,2460.0,2550.0
62.9,24.2,4.06,0.854,0.465,0.311,1.98,1.64,1.25,25200.0,11000.0,2440.0,523.0,240.0,197.0,1420.0,841.0,0.505,8.5,8.58,8.6,0.0023,2800.0,2800.0,2800.0
40.9,23.6,13.0,6.16,1.66,0.23,0.925,1.59,7.75,7120.0,4660.0,3390.0,1640.0,373.0,63.4,287.0,354.0,3.13,3.7,3.73,3.68,0.028,2170.0,2300.0,2420.0
23.5,10.9,43.0,9.71,0.531,0.0824,1.35,0.518,8.0,21300.0,11200.0,58100.0,13400.0,619.0,118.0,2170.0,599.0,3.26,19.0,19.3,17.3,0.077,1940.0,2020.0,2140.0
40.7,19.1,38.6,0.672,0.498,0.203,1.29,0.769,1.5,20400.0,10800.0,29000.0,515.0,322.0,161.0,1150.0,494.0,0.613,10.5,10.7,9.9,0.013,2010.0,2120.0,2210.0
40.2,26.1,23.7,1.12,0.93,0.446,2.36,1.24,2.1,38100.0,28000.0,33600.0,1620.0,1130.0,669.0,3970.0,1500.0,0.847,20.1,20.3,19.4,0.0071,2040.0,2150.0,2250.0
66.2,15.5,9.01,2.96,0.631,0.162,0.228,1.84,3.73,61300.0,16300.0,12500.0,4180.0,753.0,238.0,377.0,2180.0,1.59,18.6,19.9,18.8,0.029,2420.0,2510.0,2540.0
37.0,24.0,13.0,4.2,1.31,0.432,2.8,1.0,1.1,12600.0,9260.0,6630.0,2190.0,576.0,233.0,1700.0,436.0,0.458,7.0,7.29,4.9,0.0363,2300.0,2400.0,2620.0
48.8,24.0,12.7,2.35,0.83,0.189,2.62,1.0,0.225,42900.0,23900.0,16700.0,3160.0,940.0,263.0,4100.0,1130.0,0.0919,18.4,18.8,18.0,0.016,2380.0,2490.0,2580.0
55.5,27.8,4.96,1.26,0.78,0.243,3.09,2.09,1.45,19400.0,11000.0,2600.0,673.0,352.0,135.0,1920.0,935.0,0.587,7.4,7.48,16.8,0.023,2710.0,2790.0,2800.0
20.9,13.7,52.8,2.1,0.349,0.351,0.541,0.518,2.5,7170.0,5320.0,27100.0,1100.0,154.0,191.0,330.0,228.0,1.02,7.2,7.34,8.26,0.012,1970.0,2080.0,2130.0
54.7,23.5,13.3,0.308,0.93,0.257,3.35,1.13,1.2,67100.0,32600.0,24500.0,578.0,1470.0,499.0,7330.0,1780.0,0.485,26.0,26.3,25.1,0.0085,2200.0,2400.0,2480.0
43.8,20.7,20.3,4.24,0.963,0.257,2.3,1.1,2.5,34700.0,18500.0,24000.0,5140.0,983.0,322.0,3240.0,1120.0,1.01,16.8,17.0,16.6,0.034,1910.0,2000.0,2150.0
27.8,15.0,36.5,5.42,0.332,0.216,1.42,0.987,5.38,20400.0,12500.0,40000.0,6070.0,314.0,251.0,1850.0,925.0,2.18,15.5,15.7,14.9,0.045,2000.0,2090.0,2160.0
26.5,11.9,41.0,1.67,0.448,1.49,1.33,0.452,3.25,3270.0,1660.0,7570.0,314.0,71.2,290.0,293.0,71.2,1.32,2.6,2.64,2.27,0.01,2020.0,2100.0,2190.0
62.2,27.2,3.65,0.21,0.531,0.176,2.16,1.67,0.45,81400.0,40200.0,7140.0,420.0,896.0,364.0,5040.0,2800.0,0.181,27.8,28.0,29.4,0.0021,2800.0,2800.0,2800.0
48.8,32.3,5.01,1.04,0.83,0.392,2.58,1.32,1.58,30400.0,22800.0,4660.0,985.0,666.0,386.0,2860.0,1050.0,0.636,13.2,13.3,11.62,0.0088,2710.0,2800.0,2800.0
50.0,21.0,9.7,0.85,0.631,0.203,1.1,1.3,0.77,14400.0,6830.0,4170.0,373.0,234.0,92.2,562.0,478.0,0.321,5.9,6.15,9.9,0.017,2030.0,2080.0,2130.0
33.4,28.2,10.7,8.56,1.54,0.378,0.781,1.0,6.08,14800.0,14100.0,7120.0,5800.0,883.0,266.0,617.0,570.0,2.45,9.4,9.49,8.85,0.035,2440.0,2510.0,2570.0
56.7,29.2,2.7,0.85,0.465,0.675,1.4,2.0,0.7,30700.0,17900.0,2190.0,704.0,325.0,580.0,1350.0,1390.0,0.288,11.3,11.6,10.3,0.0046,2800.0,2800.0,2800.0
59.3,27.2,4.0,1.04,1.05,0.203,2.25,1.25,1.48,34600.0,18000.0,3500.0,925.0,787.0,187.0,2340.0,937.0,0.594,12.4,12.5,10.09,0.003,2790.0,2800.0,2800.0
57.1,31.0,2.0,2.11,0.465,0.743,0.505,1.24,1.35,69800.0,42900.0,3660.0,3950.0,732.0,1440.0,1100.0,1950.0,0.549,25.7,26.1,22.34,0.0098,2800.0,2800.0,2800.0
32.1,20.2,37.6,1.82,0.415,0.203,1.07,0.719,0.825,16700.0,11900.0,29300.0,1450.0,279.0,167.0,992.0,479.0,0.344,10.7,11.1,10.5,0.015,1960.0,2070.0,2150.0
48.8,32.3,6.21,1.79,0.73,0.203,2.0,1.62,1.23,16000.0,12000.0,3050.0,901.0,310.0,106.0,1170.0,682.0,0.5,6.9,7.04,6.8,0.033,2690.0,2790.0,2800.0
29.7,25.7,23.7,6.3,1.58,1.23,1.21,1.2,3.3,4510.0,4410.0,5380.0,1460.0,308.0,295.0,328.0,234.0,1.34,3.2,3.24,3.0,0.02,2200.0,2280.0,2380.0
17.4,13.4,47.6,6.26,0.481,0.459,0.517,0.552,7.38,5570.0,4860.0,22800.0,3060.0,199.0,233.0,295.0,226.0,3.02,6.7,6.85,6.12,0.02,1870.0,2040.0,2100.0
38.9,15.2,17.8,7.1,0.78,0.149,2.0,0.89,3.8,24700.0,10900.0,16900.0,6880.0,638.0,149.0,2260.0,722.0,1.6,12.9,13.6,12.1,0.033,2045.0,2145.0,2255.0
32.9,23.4,35.8,0.728,0.481,0.122,1.6,1.49,1.68,20000.0,16100.0,32500.0,675.0,377.0,117.0,1730.0,1160.0,0.675,12.9,13.0,12.73,0.13,2030.0,2210.0,2400.0
30.0,15.9,31.4,8.88,1.01,0.189,1.51,0.619,6.13,17500.0,10500.0,27400.0,7910.0,761.0,175.0,1570.0,461.0,2.5,12.2,12.5,11.14,0.058,2050.0,2080.0,2310.0
35.1,17.7,35.5,1.59,0.581,0.0945,1.37,1.11,2.12,22800.0,13000.0,34500.0,1580.0,487.0,97.3,1580.0,923.0,0.893,13.2,13.9,12.6,0.013,2020.0,2130.0,2590.0
30.0,18.0,39.9,2.35,0.581,0.324,1.44,0.619,3.43,11100.0,7550.0,22100.0,1330.0,278.0,190.0,952.0,294.0,1.39,7.8,7.93,6.76,0.021,2030.0,2050.0,2520.0
46.2,20.6,23.0,1.93,0.847,0.162,1.69,1.27,2.5,26400.0,13300.0,19700.0,1690.0,624.0,147.0,1730.0,931.0,1.02,12.0,12.2,9.0,0.026,2080.0,2190.0,2470.0
30.8,24.8,32.9,1.79,0.315,0.128,0.28,0.56,2.84,11100.0,10100.0,17800.0,985.0,146.0,73.2,180.0,258.0,1.18,7.4,7.71,7.4,0.018,2180.0,2460.0,2660.0
46.4,30.1,10.6,1.76,0.93,0.567,2.84,1.77,1.38,26100.0,19100.0,8940.0,1520.0,674.0,505.0,2840.0,1280.0,0.561,11.8,12.0,10.86,0.013,2330.0,2700.0,2800.0
47.1,28.7,7.76,0.644,0.847,0.351,3.15,1.35,1.18,28500.0,19700.0,7040.0,597.0,661.0,337.0,3400.0,1050.0,0.476,12.8,13.0,11.45,0.0083,2610.0,2740.0,2790.0
46.3,19.5,22.3,1.75,1.43,0.554,3.57,0.886,2.65,66500.0,31600.0,47900.0,3840.0,2640.0,1260.0,9120.0,1630.0,1.07,30.5,30.7,29.0,0.027,1990.0,2080.0,2200.0
14.0,11.3,63.4,2.11,0.249,0.115,0.2,0.2,3.48,7230.0,6580.0,49000.0,1670.0,166.0,94.0,184.0,132.0,1.41,10.9,11.1,11.4,0.14,2320.0,2370.0,2470.0
51.4,32.5,4.06,2.85,1.06,1.2,3.34,1.26,2.86,21300.0,15200.0,2510.0,1800.0,567.0,788.0,2460.0,667.0,1.19,8.5,8.85,8.52,3e-06,2700.0,2700.0,2700.0
30.8,19.8,27.1,7.65,0.697,0.675,0.974,0.853,8.75,10500.0,7640.0,13800.0,3970.0,305.0,364.0,589.0,371.0,3.54,7.2,7.27,7.3,0.031,2050.0,2160.0,2250.0
53.7,23.8,10.3,0.591,0.631,0.162,3.39,1.3,0.78,15500.0,7770.0,4440.0,260.0,234.0,74.0,1740.0,480.0,0.326,5.9,6.18,5.7,0.0232,2015.0,2105.0,2195.0
44.2,27.6,19.7,1.5,0.664,1.01,1.4,1.5,2.6,20000.0,14100.0,13300.0,1040.0,388.0,727.0,1130.0,869.0,1.08,9.3,9.69,8.7,0.0075,2180.0,2400.0,2580.0
47.3,31.9,3.29,2.55,0.498,1.08,1.37,1.81,1.75,9120.0,6980.0,949.0,751.0,124.0,330.0,471.0,446.0,0.705,4.1,4.13,3.55,0.0094,2780.0,2800.0,2800.0
43.1,25.4,21.5,2.2,0.813,0.608,2.4,1.3,4.0,23900.0,16000.0,17900.0,1870.0,582.0,534.0,2370.0,923.0,1.67,11.4,11.9,10.6,0.01,2045.0,2180.0,2290.0
31.0,22.0,24.0,4.1,0.481,0.378,1.3,1.3,4.5,10700.0,8610.0,12400.0,2170.0,214.0,207.0,800.0,575.0,1.88,7.1,7.4,6.7,0.0168,2100.0,2150.0,2200.0
52.0,23.4,9.68,1.76,1.38,0.405,3.16,1.27,1.78,84300.0,43000.0,23500.0,4370.0,2880.0,1040.0,9120.0,2640.0,0.722,34.1,34.7,17.3,0.016,2000.0,2130.0,2240.0
17.4,7.56,55.6,7.11,0.166,0.216,0.769,0.435,3.58,12400.0,6100.0,59300.0,7740.0,152.0,244.0,975.0,396.0,1.44,15.1,15.2,14.6,0.024,2180.0,2260.0,2370.0
27.2,16.3,50.7,0.63,0.266,0.0446,0.877,0.569,0.75,19000.0,12900.0,53000.0,673.0,239.0,49.4,1090.0,509.0,0.301,14.9,15.0,14.5,0.0065,2060.0,2150.0,2250.0
44.9,29.9,7.58,2.14,1.03,1.49,2.43,1.27,2.9,7430.0,5590.0,1880.0,542.0,219.0,389.0,715.0,269.0,1.17,3.5,3.54,3.31,0.0084,2410.0,2520.0,2680.0
50.9,29.9,5.28,0.966,1.44,0.392,4.45,1.1,1.5,28800.0,19100.0,4460.0,835.0,1050.0,351.0,4480.0,798.0,0.61,11.9,12.1,9.2,0.017,2740.0,2800.0,2800.0
44.7,29.8,17.1,1.15,0.73,0.0945,2.6,1.19,1.26,36600.0,27600.0,20900.0,1440.0,770.0,123.0,3790.0,1250.0,0.525,16.8,17.5,15.7,0.009,2457.0,2550.0,2623.0
48.4,33.1,4.48,1.39,0.83,0.162,1.88,0.97,2.0,15900.0,12300.0,2210.0,698.0,352.0,84.6,1100.0,409.0,0.817,6.9,7.05,6.41,0.0081,2800.0,2800.0,2800.0
40.1,27.5,21.5,1.51,0.598,0.126,2.39,1.19,1.73,13700.0,10700.0,11000.0,791.0,264.0,68.1,1460.0,520.0,0.702,7.2,7.33,6.6,0.0045,2420.0,2530.0,2650.0
44.0,27.8,19.7,0.952,0.548,0.176,1.92,1.34,1.55,17200.0,12300.0,11500.0,569.0,276.0,109.0,1340.0,670.0,0.641,8.1,8.37,7.5,0.0092,2570.0,2610.0,2660.0
29.3,23.4,29.0,3.17,0.797,1.76,1.42,0.89,5.18,4560.0,4130.0,6760.0,754.0,160.0,433.0,394.0,177.0,2.16,3.2,3.33,3.2,0.017,2015.0,2245.0,2415.0
51.3,38.1,3.27,0.25,0.515,0.189,2.02,1.91,0.24,75600.0,63600.0,7220.0,564.0,979.0,442.0,5310.0,3610.0,0.0978,31.0,31.6,31.5,0.004,2910.0,2910.0,2910.0
48.6,23.3,10.2,4.31,1.56,0.432,4.06,0.803,3.43,78300.0,42400.0,24500.0,10600.0,3240.0,1100.0,11700.0,1660.0,1.43,33.1,34.5,21.0,0.024,2140.0,2190.0,2280.0
46.9,28.2,17.0,0.938,0.481,0.257,1.54,1.07,1.53,14300.0,9750.0,7790.0,439.0,190.0,124.0,838.0,419.0,0.624,6.4,6.55,6.4,0.01,2400.0,2490.0,2580.0
54.4,24.4,10.6,0.51,1.13,0.189,3.26,1.36,1.37,99700.0,50600.0,29100.0,1430.0,2670.0,549.0,10600.0,3190.0,0.553,38.9,39.2,37.98,0.087,2470.0,2560.0,2790.0
